application_id,opening_id,applicant_name,application_date,stage,source,demographic,outcome
APP01268,OPEN0069,Justin Fields,9/11/2023,Applied,LinkedIn,White,Pending
APP01269,OPEN0070,John Cruz,5/21/2023,Applied,Indeed,White,Pending
APP01270,OPEN0070,Suzanne Diaz,5/12/2023,Applied,Indeed,White,Pending
APP01271,OPEN0070,William Butler,5/10/2023,Interview,Indeed,White,Pending
APP01272,OPEN0070,Kathryn Smith,5/5/2023,Applied,Indeed,White,Pending
APP01273,OPEN0070,Veronica Buck,4/29/2023,Applied,Indeed,White,Pending
APP01274,OPEN0070,Matthew Livingston,4/23/2023,Screen,Indeed,Black,Pending
APP01275,OPEN0070,Jeremiah Curry,5/5/2023,Interview,Indeed,White,Pending
APP01276,OPEN0070,Matthew King,4/29/2023,Applied,Indeed,Black,Pending
APP01277,OPEN0070,Cody Meyer,5/10/2023,Applied,Indeed,White,Pending
APP01278,OPEN0070,Amanda Gordon,5/18/2023,Interview,Indeed,White,Pending
APP01279,OPEN0071,Stefanie Shaw,1/14/2020,Applied,LinkedIn,Black,Pending
APP01280,OPEN0071,Cheryl Patrick,12/18/2019,Offer,LinkedIn,White,Pending
APP01281,OPEN0071,Herbert Jackson,12/30/2019,Offer,LinkedIn,Asian,Pending
APP01282,OPEN0071,Angela Rogers,12/23/2019,Applied,LinkedIn,Black,Pending
APP01283,OPEN0071,Brad Mitchell,12/30/2019,Interview,LinkedIn,White,Pending
APP01284,OPEN0071,Bryce Gordon,12/28/2019,Applied,LinkedIn,White,Pending
APP01285,OPEN0071,Susan Wright,12/26/2019,Screen,LinkedIn,White,Pending
APP01286,OPEN0071,Reginald Ramirez,1/14/2020,Screen,LinkedIn,White,Pending
APP01287,OPEN0071,Timothy Scott,1/14/2020,Applied,LinkedIn,White,Pending
APP01288,OPEN0071,Austin Ford,1/14/2020,Interview,LinkedIn,White,Pending
APP01289,OPEN0071,Chris Mayo,12/18/2019,Interview,LinkedIn,Asian,Pending
APP01290,OPEN0071,Kevin Reyes,1/10/2020,Applied,LinkedIn,Black,Pending
APP01291,OPEN0071,James Guerrero,12/22/2019,Screen,LinkedIn,White,Pending
APP01292,OPEN0071,Miguel Miller,1/5/2020,Interview,LinkedIn,White,Pending
APP01293,OPEN0071,Kristin Hunter,12/26/2019,Offer,LinkedIn,Black,Pending
APP01294,OPEN0071,Susan Cortez,12/19/2019,Interview,LinkedIn,White,Pending
APP01295,OPEN0071,Tracy Smith,1/2/2020,Screen,LinkedIn,Asian,Pending
APP01296,OPEN0072,Mary Bolton,9/27/2018,Applied,Indeed,Hispanic,Pending
APP01297,OPEN0072,Shannon Ramirez MD,9/15/2018,Applied,Indeed,Asian,Pending
APP01298,OPEN0072,Linda Conley,9/17/2018,Applied,Indeed,White,Pending
APP01299,OPEN0072,Sara Harris,9/23/2018,Applied,Indeed,White,Pending
APP01300,OPEN0072,David Barker,9/20/2018,Screen,Indeed,Black,Pending
APP01301,OPEN0072,John Schmidt,9/13/2018,Screen,Indeed,White,Pending
APP01302,OPEN0072,Timothy Castro,9/30/2018,Applied,Indeed,White,Pending
APP01303,OPEN0072,Kevin Gay,9/21/2018,Applied,Indeed,Black,Pending
APP01304,OPEN0073,Parker Washington,12/25/2020,Applied,Indeed,Black,Pending
APP01305,OPEN0073,Daniel Miller,1/10/2021,Applied,Indeed,Asian,Pending
APP01306,OPEN0073,John Guzman,12/28/2020,Applied,Indeed,Asian,Pending
APP01307,OPEN0073,Vincent Carlson,1/9/2021,Screen,Indeed,White,Pending
APP01308,OPEN0073,Justin Williams,1/5/2021,Applied,Indeed,White,Pending
APP01309,OPEN0073,Erin Stephens,1/4/2021,Applied,Indeed,Black,Pending
APP01310,OPEN0073,Andrew Meyers,1/3/2021,Applied,Indeed,White,Pending
APP01311,OPEN0073,Mr. Charles Ramirez,1/3/2021,Screen,Indeed,Asian,Pending
APP01312,OPEN0073,Christopher Moore,12/28/2020,Applied,Indeed,Black,Pending
APP01313,OPEN0074,Vicki Chen,9/11/2023,Screen,Indeed,White,Pending
APP01314,OPEN0074,Maxwell White,8/19/2023,Screen,Indeed,Asian,Pending
APP01315,OPEN0074,Pamela Norman,8/22/2023,Screen,Indeed,White,Pending
APP01316,OPEN0074,Monique Morris DVM,8/17/2023,Screen,Indeed,White,Pending
APP01317,OPEN0074,Latasha Brennan,8/20/2023,Screen,Indeed,Hispanic,Pending
APP01318,OPEN0074,Stacy Butler,8/13/2023,Screen,Indeed,Asian,Pending
APP01319,OPEN0074,Laura Tucker,8/22/2023,Applied,Indeed,White,Pending
APP01320,OPEN0074,Richard Robinson,8/17/2023,Applied,Indeed,Asian,Pending
APP01321,OPEN0074,Susan Roberts,8/18/2023,Applied,Indeed,Black,Pending
APP01322,OPEN0074,Dawn Kelly,8/31/2023,Applied,Indeed,White,Pending
APP01323,OPEN0074,Emily Smith,9/6/2023,Applied,Indeed,Black,Pending
APP01324,OPEN0074,Krista Bryan,8/29/2023,Screen,Indeed,Black,Pending
APP01325,OPEN0074,Michelle Mejia,8/21/2023,Screen,Indeed,White,Pending
APP01326,OPEN0074,Matthew Lowe,8/13/2023,Screen,Indeed,White,Pending
APP01327,OPEN0074,Jeffrey Rodgers,8/19/2023,Screen,Indeed,Black,Pending
APP01328,OPEN0074,Gabriel Johnson,8/28/2023,Screen,Indeed,White,Pending
APP01329,OPEN0074,Bill Edwards,8/18/2023,Screen,Indeed,White,Pending
APP01330,OPEN0074,Brad Bowers,8/23/2023,Applied,Indeed,Black,Pending
APP01331,OPEN0074,Michael Anderson,9/2/2023,Screen,Indeed,White,Pending
APP01332,OPEN0074,Deborah Martinez,8/29/2023,Applied,Indeed,Asian,Pending
APP01333,OPEN0074,Timothy Reid,8/14/2023,Offer,Indeed,White,Pending
APP01334,OPEN0074,Carlos Clark,8/17/2023,Applied,Indeed,White,Pending
APP01335,OPEN0074,Scott Robbins,8/13/2023,Applied,Indeed,Asian,Pending
APP01336,OPEN0074,Peter Rivera,8/26/2023,Applied,Indeed,White,Pending
APP01337,OPEN0075,Nathaniel Ayers,3/9/2022,Screen,LinkedIn,White,Pending
APP01338,OPEN0075,Jessica Adams,3/10/2022,Applied,LinkedIn,Black,Pending
APP01339,OPEN0075,James Houston,2/25/2022,Applied,LinkedIn,White,Pending
APP01340,OPEN0075,Mary Lynch,2/18/2022,Interview,LinkedIn,Black,Pending
APP01341,OPEN0075,Jacqueline Marshall,3/4/2022,Screen,LinkedIn,White,Pending
APP01342,OPEN0075,Lauren Harvey,3/1/2022,Interview,LinkedIn,White,Pending
APP01343,OPEN0075,Jared Flores,3/6/2022,Screen,LinkedIn,White,Pending
APP01344,OPEN0075,Amy Walsh,2/17/2022,Hired,LinkedIn,White,Hired
APP01345,OPEN0075,Rebecca Smith,3/7/2022,Applied,LinkedIn,Hispanic,Pending
APP01346,OPEN0075,Elizabeth Ayala,3/10/2022,Interview,LinkedIn,White,Pending
APP01347,OPEN0075,Sandra Alexander,3/6/2022,Screen,LinkedIn,Asian,Pending
APP01348,OPEN0075,Timothy Hart,3/16/2022,Screen,LinkedIn,White,Pending
APP01349,OPEN0075,Tammy Barnes,2/27/2022,Interview,LinkedIn,White,Pending
APP01350,OPEN0075,John Trujillo,2/20/2022,Applied,LinkedIn,White,Pending
APP01351,OPEN0075,Nicole Edwards,3/10/2022,Applied,LinkedIn,White,Pending
APP01352,OPEN0075,Eric Baxter,3/3/2022,Offer,LinkedIn,White,Pending
APP01353,OPEN0075,Danielle Macdonald,3/1/2022,Hired,LinkedIn,Black,Hired
APP01354,OPEN0075,Adrian Morris MD,3/5/2022,Applied,LinkedIn,Asian,Pending
APP01355,OPEN0075,Jeremy Gallagher,3/1/2022,Interview,LinkedIn,White,Pending
APP01356,OPEN0075,Lisa Douglas,2/24/2022,Applied,LinkedIn,Black,Pending
APP01357,OPEN0075,Nathan Reeves,3/6/2022,Applied,LinkedIn,Hispanic,Pending
APP01358,OPEN0075,William Archer,3/13/2022,Hired,LinkedIn,White,Hired
APP01359,OPEN0075,Blake Garza,3/7/2022,Applied,LinkedIn,Asian,Pending
APP01360,OPEN0075,Danny Campbell,3/17/2022,Interview,LinkedIn,Hispanic,Pending
APP01361,OPEN0075,James Stanley,3/4/2022,Screen,LinkedIn,Black,Pending
APP01362,OPEN0076,James Vaughn,3/6/2020,Applied,Indeed,Asian,Pending
APP01363,OPEN0076,Todd Allen,3/11/2020,Screen,Indeed,White,Pending
APP01364,OPEN0076,Jodi Clayton,3/17/2020,Screen,Indeed,White,Pending
APP01365,OPEN0076,Michael Johnson,2/25/2020,Screen,Indeed,Asian,Pending
APP01366,OPEN0076,Scott Garcia,2/18/2020,Screen,Indeed,Hispanic,Pending
APP01367,OPEN0076,Melanie Lynch,3/17/2020,Applied,Indeed,White,Pending
APP01368,OPEN0076,Erin Neal,3/7/2020,Screen,Indeed,White,Pending
APP01369,OPEN0076,James Shannon,3/8/2020,Screen,Indeed,White,Pending
APP01370,OPEN0076,Michelle Gray,2/24/2020,Interview,Indeed,White,Pending
APP01371,OPEN0076,Dan Jordan,3/7/2020,Applied,Indeed,Hispanic,Pending
APP01372,OPEN0076,Mary Howard,3/12/2020,Applied,Indeed,White,Pending
APP01373,OPEN0076,Jesus Mccormick,3/1/2020,Screen,Indeed,White,Pending
APP01374,OPEN0076,Ashley James,3/16/2020,Applied,Indeed,White,Pending
APP01375,OPEN0076,Jennifer Calhoun,3/8/2020,Interview,Indeed,White,Pending
APP01376,OPEN0076,Megan Barber,2/20/2020,Interview,Indeed,Asian,Pending
APP01377,OPEN0076,Yvonne Foster,2/19/2020,Interview,Indeed,White,Pending
APP01378,OPEN0076,Steve Black,2/19/2020,Hired,Indeed,White,Hired
APP01379,OPEN0076,Edward Chung,2/26/2020,Screen,Indeed,White,Pending
APP01380,OPEN0076,Patricia Quinn,3/6/2020,Applied,Indeed,White,Pending
APP01381,OPEN0076,Carlos Moore,3/18/2020,Offer,Indeed,White,Pending
APP01382,OPEN0076,Michaela Davis,2/18/2020,Applied,Indeed,Black,Pending
APP01383,OPEN0076,Rose Shaffer,3/18/2020,Screen,Indeed,Asian,Pending
APP01384,OPEN0076,Amanda Diaz,3/14/2020,Interview,Indeed,Hispanic,Pending
APP01385,OPEN0076,April Smith,2/24/2020,Applied,Indeed,Black,Pending
APP01386,OPEN0076,Debbie Cantu,3/3/2020,Screen,Indeed,Black,Pending
APP01387,OPEN0076,Mr. Samuel Flores,2/26/2020,Applied,Indeed,White,Pending
APP01388,OPEN0076,Sarah Drake,3/17/2020,Offer,Indeed,White,Pending
APP01389,OPEN0077,Daniel Garcia,1/8/2018,Offer,Company Website,White,Pending
APP01390,OPEN0077,Daniel Graham,1/28/2018,Applied,Company Website,White,Pending
APP01391,OPEN0077,Christopher Molina,1/29/2018,Screen,Company Website,White,Pending
APP01392,OPEN0077,Peter Mercer,1/10/2018,Applied,Company Website,White,Pending
APP01393,OPEN0077,Nathan Torres,1/20/2018,Screen,Company Website,Black,Pending
APP01394,OPEN0077,Joseph George,1/21/2018,Offer,Company Website,Asian,Pending
APP01395,OPEN0077,Sarah Fleming,1/31/2018,Interview,Company Website,White,Pending
APP01396,OPEN0077,Stephen Moore,1/19/2018,Offer,Company Website,White,Pending
APP01397,OPEN0077,Abigail Khan MD,1/18/2018,Screen,Company Website,Asian,Pending
APP01398,OPEN0077,Amy Gray,1/12/2018,Offer,Company Website,White,Pending
APP01399,OPEN0077,Teresa Blankenship,1/19/2018,Screen,Company Website,White,Pending
APP01400,OPEN0077,Mark Weiss,1/16/2018,Hired,Company Website,White,Hired
APP01401,OPEN0077,Jamie Newman,1/8/2018,Screen,Company Website,White,Pending
APP01402,OPEN0077,Hannah Rogers,1/8/2018,Interview,Company Website,White,Pending
APP01403,OPEN0077,Donald Hopkins,1/9/2018,Screen,Company Website,White,Pending
APP01404,OPEN0077,Earl Galvan,1/24/2018,Screen,Company Website,White,Pending
APP01405,OPEN0077,Richard Hansen,1/5/2018,Applied,Company Website,Asian,Pending
APP01406,OPEN0077,Nicole Crawford,1/23/2018,Screen,Company Website,Black,Pending
APP01407,OPEN0077,Vanessa Young,1/8/2018,Screen,Company Website,Hispanic,Pending
APP01408,OPEN0077,Deborah Morales,1/23/2018,Screen,Company Website,Black,Pending
APP01409,OPEN0077,Robert Turner,1/12/2018,Screen,Company Website,Asian,Pending
APP01410,OPEN0078,Monica Moore,12/18/2019,Screen,Indeed,White,Pending
APP01411,OPEN0078,Michael Hood,12/13/2019,Interview,Indeed,White,Pending
APP01412,OPEN0078,Daniel Barker,11/30/2019,Interview,Indeed,Black,Pending
APP01413,OPEN0078,Carol Taylor,12/2/2019,Screen,Indeed,Asian,Pending
APP01414,OPEN0078,Mary Estrada,12/14/2019,Interview,Indeed,White,Pending
APP01415,OPEN0078,Whitney Smith,12/19/2019,Applied,Indeed,White,Pending
APP01416,OPEN0078,Joshua Harris,12/24/2019,Offer,Indeed,Black,Pending
APP01417,OPEN0078,Fernando Crawford,12/8/2019,Applied,Indeed,Asian,Pending
APP01418,OPEN0078,Larry Shah,12/4/2019,Screen,Indeed,Asian,Pending
APP01419,OPEN0078,Kelsey Middleton,12/25/2019,Interview,Indeed,White,Pending
APP01420,OPEN0078,Antonio Taylor,12/3/2019,Interview,Indeed,Asian,Pending
APP01421,OPEN0078,Patricia Carpenter,12/24/2019,Applied,Indeed,Black,Pending
APP01422,OPEN0078,Ashley Bruce,12/17/2019,Applied,Indeed,White,Pending
APP01423,OPEN0078,Jaclyn Ortega,12/24/2019,Applied,Indeed,White,Pending
APP01424,OPEN0078,Christopher Davies,12/10/2019,Hired,Indeed,White,Hired
APP01425,OPEN0078,Grace Rhodes,12/7/2019,Applied,Indeed,Black,Pending
APP01426,OPEN0078,Bradley Diaz,12/9/2019,Screen,Indeed,Black,Pending
APP01427,OPEN0078,Austin Schneider,12/21/2019,Applied,Indeed,White,Pending
APP01428,OPEN0078,Jimmy Dodson,12/19/2019,Applied,Indeed,White,Pending
APP01429,OPEN0078,Brittany Diaz,12/9/2019,Applied,Indeed,Hispanic,Pending
APP01430,OPEN0078,Randy Raymond,12/5/2019,Offer,Indeed,White,Pending
APP01431,OPEN0078,John Black,12/11/2019,Screen,Indeed,Hispanic,Pending
APP01432,OPEN0078,John Brown,12/25/2019,Interview,Indeed,Asian,Pending
APP01433,OPEN0078,Henry Logan,12/5/2019,Interview,Indeed,Black,Pending
APP01434,OPEN0078,Austin Becker,12/20/2019,Applied,Indeed,White,Pending
APP01435,OPEN0078,Kevin Galvan,12/11/2019,Screen,Indeed,White,Pending
APP01436,OPEN0078,Rachel Chen,12/13/2019,Applied,Indeed,Asian,Pending
APP01437,OPEN0079,Denise Clark,4/16/2023,Applied,LinkedIn,White,Pending
APP01438,OPEN0079,Darlene White,4/4/2023,Applied,LinkedIn,White,Pending
APP01439,OPEN0079,Jeffrey Wiggins,4/19/2023,Interview,LinkedIn,White,Pending
APP01440,OPEN0079,Dominique Wright,4/10/2023,Interview,LinkedIn,White,Pending
APP01441,OPEN0079,Michael Brewer,4/21/2023,Screen,LinkedIn,White,Pending
APP01442,OPEN0079,James Chapman,4/28/2023,Screen,LinkedIn,White,Pending
APP01443,OPEN0079,Mark Smith,4/15/2023,Offer,LinkedIn,White,Pending
APP01444,OPEN0079,Patricia Clark,4/6/2023,Applied,LinkedIn,White,Pending
APP01445,OPEN0079,Linda Johnson,4/4/2023,Offer,LinkedIn,White,Pending
APP01446,OPEN0079,Jamie Olson,4/24/2023,Interview,LinkedIn,White,Pending
APP01447,OPEN0079,Tara Prince,4/16/2023,Screen,LinkedIn,Black,Pending
APP01448,OPEN0079,Shari Velasquez,4/13/2023,Screen,LinkedIn,Black,Pending
APP01449,OPEN0079,Michael Fisher,4/4/2023,Interview,LinkedIn,Asian,Pending
APP01450,OPEN0079,Brittany Castillo,4/24/2023,Applied,LinkedIn,Black,Pending
APP01451,OPEN0079,Emily Peterson,4/9/2023,Applied,LinkedIn,White,Pending
APP01452,OPEN0079,Charles Blair,4/4/2023,Offer,LinkedIn,Asian,Pending
APP01453,OPEN0079,Frederick Peterson,4/18/2023,Interview,LinkedIn,Black,Pending
APP01454,OPEN0080,Gina Bender,8/14/2018,Screen,Indeed,White,Pending
APP01455,OPEN0080,Melanie Martin,8/1/2018,Applied,Indeed,White,Pending
APP01456,OPEN0080,Kim Johnson,7/22/2018,Screen,Indeed,White,Pending
APP01457,OPEN0080,Natalie Massey,7/23/2018,Applied,Indeed,Hispanic,Pending
APP01458,OPEN0080,Paul Green,8/9/2018,Applied,Indeed,Asian,Pending
APP01459,OPEN0080,Nancy Gentry,8/10/2018,Screen,Indeed,White,Pending
APP01460,OPEN0080,Sarah Smith,8/6/2018,Applied,Indeed,White,Pending
APP01461,OPEN0080,Michele Case,7/24/2018,Interview,Indeed,Black,Pending
APP01462,OPEN0080,Rachel Mclaughlin,7/29/2018,Applied,Indeed,White,Pending
APP01463,OPEN0080,Gabriela Cobb,7/31/2018,Applied,Indeed,Asian,Pending
APP01464,OPEN0080,Sarah Potter,7/30/2018,Applied,Indeed,White,Pending
APP01465,OPEN0080,Mark Jacobs,7/21/2018,Applied,Indeed,White,Pending
APP01466,OPEN0080,Elizabeth Butler,8/11/2018,Applied,Indeed,White,Pending
APP01467,OPEN0080,Michelle Perez,8/13/2018,Applied,Indeed,White,Pending
APP01468,OPEN0080,Dylan Stewart,8/14/2018,Screen,Indeed,Hispanic,Pending
APP01469,OPEN0080,Steven Anderson,8/9/2018,Applied,Indeed,Black,Pending
APP01470,OPEN0080,John Perez,7/28/2018,Applied,Indeed,White,Pending
APP01471,OPEN0080,Jasmine Stark,7/19/2018,Applied,Indeed,Black,Pending
APP01472,OPEN0080,Mark Evans,8/14/2018,Applied,Indeed,White,Pending
APP01473,OPEN0080,Melanie Bowman,7/24/2018,Applied,Indeed,White,Pending
APP01474,OPEN0080,Taylor Scott,8/5/2018,Screen,Indeed,White,Pending
APP01475,OPEN0080,Kyle Parks,7/22/2018,Applied,Indeed,White,Pending
APP01476,OPEN0081,Heidi Ware,5/20/2023,Interview,Indeed,White,Pending
APP01477,OPEN0081,Samuel Figueroa,5/20/2023,Interview,Indeed,Asian,Pending
APP01478,OPEN0081,Aaron Jones,4/29/2023,Applied,Indeed,White,Pending
APP01479,OPEN0081,Zachary Young,5/1/2023,Applied,Indeed,White,Pending
APP01480,OPEN0081,Whitney Carrillo,5/19/2023,Screen,Indeed,White,Pending
APP01481,OPEN0081,Barbara Vega MD,5/5/2023,Screen,Indeed,Asian,Pending
APP01482,OPEN0081,Suzanne Lee,5/8/2023,Interview,Indeed,White,Pending
APP01483,OPEN0081,James Ortiz,4/28/2023,Applied,Indeed,Hispanic,Pending
APP01484,OPEN0081,Deanna Gallegos,5/6/2023,Applied,Indeed,Asian,Pending
APP01485,OPEN0081,Jacqueline Sweeney,5/1/2023,Interview,Indeed,White,Pending
APP01486,OPEN0081,Dennis Romero,5/12/2023,Screen,Indeed,Hispanic,Pending
APP01487,OPEN0081,Jessica Mullen,4/28/2023,Interview,Indeed,White,Pending
APP01488,OPEN0081,Carrie Greene,5/5/2023,Applied,Indeed,White,Pending
APP01489,OPEN0081,Clarence Parker,5/9/2023,Screen,Indeed,White,Pending
APP01490,OPEN0081,Christopher Clayton,5/13/2023,Applied,Indeed,Asian,Pending
APP01491,OPEN0081,Lawrence Peters,4/30/2023,Interview,Indeed,Black,Pending
APP01492,OPEN0081,Brenda James,5/21/2023,Applied,Indeed,White,Pending
APP01493,OPEN0081,Jason Hall,4/28/2023,Interview,Indeed,White,Pending
APP01494,OPEN0081,Alexander Jones,5/14/2023,Interview,Indeed,White,Pending
APP01495,OPEN0081,Daniel Johnson,5/5/2023,Applied,Indeed,Black,Pending
APP01496,OPEN0081,Rachel Hanson,5/8/2023,Applied,Indeed,White,Pending
APP01497,OPEN0081,April Miller,4/24/2023,Applied,Indeed,White,Pending
APP01498,OPEN0081,Nicholas King,5/2/2023,Applied,Indeed,Black,Pending
APP01499,OPEN0081,Allen Hoffman,5/6/2023,Screen,Indeed,Black,Pending
APP01500,OPEN0081,Loretta Rojas,5/22/2023,Applied,Indeed,Asian,Pending
APP01501,OPEN0081,Misty Reilly,5/9/2023,Offer,Indeed,White,Pending
APP01502,OPEN0081,Timothy Stout,4/27/2023,Applied,Indeed,White,Pending
APP01503,OPEN0081,Margaret Banks,4/23/2023,Applied,Indeed,Black,Pending
APP01504,OPEN0081,Pamela Glover,5/22/2023,Interview,Indeed,White,Pending
APP01505,OPEN0082,Francis Grant,2/19/2019,Applied,Referral,White,Pending
APP01506,OPEN0082,David Payne,2/18/2019,Screen,Referral,Asian,Pending
APP01507,OPEN0082,Caleb Allen,2/8/2019,Interview,Referral,Black,Pending
APP01508,OPEN0082,Patty Howard,2/23/2019,Applied,Referral,White,Pending
APP01509,OPEN0082,Patricia Vance,2/10/2019,Applied,Referral,White,Pending
APP01510,OPEN0082,Rita Daniels,2/19/2019,Applied,Referral,White,Pending
APP01511,OPEN0082,Joshua Curry,2/12/2019,Applied,Referral,Black,Pending
APP01512,OPEN0082,Ebony Morris,2/14/2019,Screen,Referral,White,Pending
APP01513,OPEN0082,Richard Hernandez,1/30/2019,Interview,Referral,Hispanic,Pending
APP01514,OPEN0082,Joseph Ortiz,2/8/2019,Applied,Referral,Black,Pending
APP01515,OPEN0082,Matthew Obrien,2/13/2019,Applied,Referral,Asian,Pending
APP01516,OPEN0082,Nathan Clark,2/16/2019,Screen,Referral,White,Pending
APP01517,OPEN0083,Stacy Gonzales,3/31/2020,Applied,Referral,White,Pending
APP01518,OPEN0083,John Collins,3/21/2020,Screen,Referral,Black,Pending
APP01519,OPEN0083,Steven Sloan,4/2/2020,Interview,Referral,White,Pending
APP01520,OPEN0083,Mrs. Pamela Nicholson,3/26/2020,Interview,Referral,Asian,Pending
APP01521,OPEN0083,Robert Berg,3/27/2020,Screen,Referral,White,Pending
APP01522,OPEN0083,Kenneth Sanchez,4/4/2020,Screen,Referral,White,Pending
APP01523,OPEN0083,Autumn Lee,3/16/2020,Screen,Referral,White,Pending
APP01524,OPEN0083,Tammy Mann,3/9/2020,Interview,Referral,White,Pending
APP01525,OPEN0083,Robert Patterson,3/26/2020,Screen,Referral,White,Pending
APP01526,OPEN0083,Christopher Taylor,3/14/2020,Screen,Referral,Black,Pending
APP01527,OPEN0083,Jose Moore,3/23/2020,Interview,Referral,White,Pending
APP01528,OPEN0083,Elizabeth Barnett,4/3/2020,Applied,Referral,White,Pending
APP01529,OPEN0083,Joseph Baker,3/16/2020,Screen,Referral,White,Pending
APP01530,OPEN0083,Andrea Henderson,3/30/2020,Applied,Referral,Black,Pending
APP01531,OPEN0083,Barbara Solis,3/13/2020,Offer,Referral,Hispanic,Pending
APP01532,OPEN0083,Hannah Reed,3/28/2020,Screen,Referral,White,Pending
APP01533,OPEN0084,Nancy Cox,6/7/2019,Applied,Indeed,White,Pending
APP01534,OPEN0084,Stacy Frazier,5/21/2019,Screen,Indeed,White,Pending
APP01535,OPEN0084,Diana Martin,5/23/2019,Applied,Indeed,White,Pending
APP01536,OPEN0084,Michael Adams,5/31/2019,Applied,Indeed,White,Pending
APP01537,OPEN0084,Olivia Lucas,6/1/2019,Applied,Indeed,White,Pending
APP01538,OPEN0084,Erika Melendez,6/2/2019,Applied,Indeed,White,Pending
APP01539,OPEN0084,Laura Shepherd,5/18/2019,Applied,Indeed,White,Pending
APP01540,OPEN0084,Isabel Wise,5/30/2019,Screen,Indeed,Asian,Pending
APP01541,OPEN0084,Craig Wu,5/25/2019,Applied,Indeed,Hispanic,Pending
APP01542,OPEN0084,Nicholas Berry,5/27/2019,Applied,Indeed,White,Pending
APP01543,OPEN0084,Larry Lynch,5/27/2019,Applied,Indeed,White,Pending
APP01544,OPEN0084,Jamie Farley,5/25/2019,Applied,Indeed,White,Pending
APP01545,OPEN0084,Daniel Rodriguez,5/18/2019,Applied,Indeed,White,Pending
APP01546,OPEN0085,Kenneth Ingram,7/17/2022,Screen,Company Website,Black,Pending
APP01547,OPEN0085,Sandra Elliott,8/5/2022,Screen,Company Website,Hispanic,Pending
APP01548,OPEN0085,Brian Woods,8/2/2022,Screen,Company Website,White,Pending
APP01549,OPEN0085,Nicholas Moore,7/22/2022,Applied,Company Website,Black,Pending
APP01550,OPEN0085,Tony Hogan,7/30/2022,Screen,Company Website,White,Pending
APP01551,OPEN0085,Jared Miller,8/12/2022,Applied,Company Website,White,Pending
APP01552,OPEN0085,Tanya Brown,7/29/2022,Interview,Company Website,White,Pending
APP01553,OPEN0085,Dustin Smith,8/1/2022,Applied,Company Website,White,Pending
APP01554,OPEN0085,Angela Horton,8/6/2022,Screen,Company Website,White,Pending
APP01555,OPEN0085,Katrina Hernandez,7/18/2022,Screen,Company Website,White,Pending
APP01556,OPEN0085,Zachary Williams,7/31/2022,Applied,Company Website,White,Pending
APP01557,OPEN0085,Jessica Johnson,8/2/2022,Applied,Company Website,White,Pending
APP01558,OPEN0085,Cynthia Moore,8/8/2022,Applied,Company Website,Asian,Pending
APP01559,OPEN0086,Stacey Alexander,12/24/2018,Applied,LinkedIn,White,Pending
APP01560,OPEN0086,Savannah Anderson,12/14/2018,Applied,LinkedIn,Black,Pending
APP01561,OPEN0086,Heather Wilson,12/20/2018,Screen,LinkedIn,White,Pending
APP01562,OPEN0086,Kelly Murray,11/30/2018,Screen,LinkedIn,White,Pending
APP01563,OPEN0086,Alexander Holt,12/21/2018,Interview,LinkedIn,White,Pending
APP01564,OPEN0086,Caroline Scott,12/26/2018,Screen,LinkedIn,White,Pending
APP01565,OPEN0086,Margaret Leon,12/3/2018,Interview,LinkedIn,White,Pending
APP01566,OPEN0086,William Johnson,12/2/2018,Applied,LinkedIn,Black,Pending
APP01567,OPEN0086,Darren Lloyd,12/12/2018,Applied,LinkedIn,Black,Pending
APP01568,OPEN0086,Justin Burgess,12/8/2018,Applied,LinkedIn,White,Pending
APP01569,OPEN0086,Marcus Obrien,12/20/2018,Interview,LinkedIn,Hispanic,Pending
APP01570,OPEN0086,Stephen Williams,12/10/2018,Applied,LinkedIn,Black,Pending
APP01571,OPEN0086,Stephen Chang,12/21/2018,Interview,LinkedIn,White,Pending
APP01572,OPEN0086,Crystal Morales,12/16/2018,Applied,LinkedIn,Black,Pending
APP01573,OPEN0086,Crystal Smith,12/5/2018,Interview,LinkedIn,Hispanic,Pending
APP01574,OPEN0086,Louis Brown,12/6/2018,Applied,LinkedIn,White,Pending
APP01575,OPEN0086,Valerie Foster,12/27/2018,Applied,LinkedIn,Black,Pending
APP01576,OPEN0086,Noah Sexton,12/26/2018,Screen,LinkedIn,Black,Pending
APP01577,OPEN0086,John Williams,12/14/2018,Applied,LinkedIn,White,Pending
APP01578,OPEN0087,Lisa Phillips,7/3/2023,Applied,LinkedIn,Black,Pending
APP01579,OPEN0087,Brian Anderson,6/17/2023,Offer,LinkedIn,Black,Pending
APP01580,OPEN0087,Robert Jones,6/27/2023,Offer,LinkedIn,Asian,Pending
APP01581,OPEN0087,Denise Parker,7/3/2023,Interview,LinkedIn,Black,Pending
APP01582,OPEN0087,Lawrence Moody,6/14/2023,Screen,LinkedIn,Black,Pending
APP01583,OPEN0087,Edward Bowers,7/4/2023,Applied,LinkedIn,White,Pending
APP01584,OPEN0087,Christopher Molina,6/13/2023,Screen,LinkedIn,Black,Pending
APP01585,OPEN0087,Holly Marquez,7/2/2023,Interview,LinkedIn,White,Pending
APP01586,OPEN0087,Ashlee Johnson,7/6/2023,Interview,LinkedIn,White,Pending
APP01587,OPEN0087,Brian Gutierrez,7/6/2023,Applied,LinkedIn,Asian,Pending
APP01588,OPEN0087,Victor Elliott,6/10/2023,Applied,LinkedIn,White,Pending
